image,summary_wikipedia,eventLabel,date,event,label,article,participants,article_en
http://commons.wikimedia.org/wiki/Special:FilePath/MaliWar.svg,"The Mali War is an ongoing, armed conflict that started in January 2012 between the northern and southern parts of Mali in Africa. On 16 January 2012, several insurgent groups began fighting a campaign against the Malian government for independence or greater autonomy for northern Mali, which they called Azawad. The National Movement for the Liberation of Azawad (MNLA), an organization fighting to make this area of Mali an independent homeland for the Tuareg people, had taken control of the region by April 2012.On 22 March 2012, President Amadou Toumani Touré was ousted in a coup d'état over his handling of the crisis, a month before a presidential election was to have taken place. Mutinous soldiers, calling themselves the National Committee for the Restoration of Democracy and State (CNRDR), took control and suspended the constitution of Mali. As a consequence of the instability following the coup, Mali's three largest northern cities—Kidal, Gao and Timbuktu—were overrun by the rebels on three consecutive days. On 5 April 2012, after the capture of Douentza, the MNLA said that it had accomplished its goals and called off its offensive. The following day, it proclaimed the independence of northern Mali from the rest of the country, renaming it Azawad.The MNLA were initially backed by the Islamist group Ansar Dine. After the Malian military was driven from northern Mali, Ansar Dine and a number of smaller Islamist groups began imposing strict Sharia law. The MNLA and Islamists struggled to reconcile their conflicting visions for an intended new state. Afterwards, the MNLA began fighting against Ansar Dine and other Islamist groups, including Movement for Oneness and Jihad in West Africa (MOJWA/MUJAO), a splinter group of Al-Qaeda in the Islamic Maghreb. By 17 July 2012, the MNLA had lost control of most of northern Mali's cities to the Islamists.The government of Mali asked for foreign military help to re-take the north. On 11 January 2013, the French military began operations against the Islamists. Forces from other African Union states were deployed shortly after. By 8 February, the Islamist-held territory had been re-taken by the Malian military, with help from the international coalition. Tuareg separatists have continued to fight the Islamists as well, although the MNLA has also been accused of carrying out attacks against the Malian military.A peace deal between the government and Tuareg rebels was signed on 18 June 2013, however on 26 September 2013 the rebels pulled out of the peace agreement and claimed that the government had not respected its commitments to the truce. In mid-2014, the French military in Mali ended its Operation Serval and transitioned to the broader regional counterterrorist effort, Operation Barkhane. Despite a ceasefire agreement signed on 19 February 2015 in Algiers, Algeria, and a peace accord in the capital on 15 April 2015, fighting continued.Starting in 2018, there was an increase in rebel attacks in the Sahel, accompanied by a French troop surge. Mali experienced two successful coups in 2020 and 2021, both orchestrated by the Malian military. After the Malian coup in 2021, the government and French forces in the country had a falling out, with the former demanding the latter's withdrawal. Amid popular Malian anti-French protests and increasing involvement in the war by both the Russian mercenary Wagner Group and the Turkish, the French withdrew their forces from the country entirely by August 15, 2022, ending their presence in the country.

",Mali War,2012-01-16T00:00:00Z,http://www.wikidata.org/entity/Q2946372,,,,https://en.wikipedia.org/wiki/Mali_War
http://commons.wikimedia.org/wiki/Special:FilePath/Burgunderkriege.png,"The Burgundian Wars (1474–1477) were a conflict between the Burgundian State and the Old Swiss Confederacy and its allies. Open war broke out in 1474, and the Duke of Burgundy, Charles the Bold, was defeated three times on the battlefield in the following years and was killed at the Battle of Nancy in 1477. The Duchy of Burgundy and several other Burgundian lands then became part of France, and the Burgundian Netherlands and Franche-Comté were inherited by Charles's daughter, Mary of Burgundy, and eventually passed to the House of Habsburg upon her death because of her marriage to Maximilian I, Holy Roman Emperor.",Burgundian Wars,1474-01-01T00:00:00Z,http://www.wikidata.org/entity/Q315342,,,,https://en.wikipedia.org/wiki/Burgundian_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/Toussaint%20L%27Ouverture.jpg,,War of Knives,1800-07-01T00:00:00Z,http://www.wikidata.org/entity/Q4122570,,,"['Andre Rigaud', ' Toussaint Louverture']",https://en.wikipedia.org/wiki/War_of_Knives
http://commons.wikimedia.org/wiki/Special:FilePath/Kandahar%2092nd%20Highlanders.jpg,,Second Anglo-Afghan War,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q233507,,,"['Emirate of Afghanistan', ' British Empire']",https://en.wikipedia.org/wiki/Second_Anglo-Afghan_War
http://commons.wikimedia.org/wiki/Special:FilePath/Argentina%20Brasil.jpg,"The Cisplatine War (Portuguese: Guerra Cisplatina), also known as the Argentine-Brazilian War (Spanish: Guerra argentino-brasileña) or, in Argentine and Uruguayan historiography, as the Brazil War (Guerra del Brasil), the War against the Empire of Brazil (Guerra contra el Imperio del Brasil) or the Liberating Crusade (Cruzada Libertadora) in Uruguay, was an armed conflict in the 1820s between the United Provinces of the Río de la Plata and the Empire of Brazil over Brazil's Cisplatina province, in the aftermath of the United Provinces' and Brazil's independence from Spain and Portugal. It resulted in the independence of Cisplatina as the Oriental Republic of Uruguay.",Cisplatine War,1825-12-10T00:00:00Z,http://www.wikidata.org/entity/Q288251,,,"['Empire of Brazil', ' Thirty-Three Orientals', ' United Provinces of the Río de la Plata']",https://en.wikipedia.org/wiki/Cisplatine_War
http://commons.wikimedia.org/wiki/Special:FilePath/Fahnenwagen%20Koelhoffsche%20Chronik.jpg,"The War of the Limburg Succession was a conflict between 1283 and 1289 for the succession in the Duchy of Limburg.
The cause of the War of the Limburg Succession was the death of Waleran IV, Duke of Limburg in 1280, and his only daughter Ermengarde of Limburg in 1283. Waleran IV had no sons and Ermengarde had no children. Ermergarde had married Reginald I of Guelders, who now claimed the Duchy of Limburg. However, Waleran's nephew Adolf VIII of Berg, son of his elder brother Adolf VII of Berg, also claimed the Duchy. Unable to assert his claims, he sold them in 1283 to the mighty John I, Duke of Brabant.
Between 1283 and 1288, several smaller confrontations occurred between both sides, none of them decisive. Meanwhile, most of the other local powers chose sides. Siegfried II of Westerburg, the Archbishop of Cologne and ruler of the Electorate of Cologne, traditional enemy of the Duke of Brabant, forged an alliance with Reginald I, joined by Henry VI, Count of Luxembourg, and his brother Waleran I of Luxembourg, Lord of Ligny, as well as by Adolf, King of Germany. On the other side the Counts of Mark took the chance to affirm their independence from the Archbishop of Cologne and together with the Counts of Loon, Tecklenburg, and Waldeck allied with Brabant and Berg. The citizens of the City of Cologne, eager to emancipate themselves from the Archbishop's rule, also joined this alliance.
After the decisive Battle of Worringen in 1288, won by Duke John I of Brabant and his allies, the Duchy of Limburg came in the possession of the Duke of Brabant. The City of Cologne gained its independence from the Archbishopric and finally the status of an Imperial city in 1475.",War of the Limburg Succession,1283-01-01T00:00:00Z,http://www.wikidata.org/entity/Q64064,,,,https://en.wikipedia.org/wiki/War_of_the_Limburg_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Meester%20uit%20Utrecht.jpg,"The Utrecht war of 1481–83 (Dutch: Stichtse Oorlog or Driejarige Oorlog, German: Utrechter Stiftsfehde) was a diocesan feud in the Prince-Bishopric of Utrecht between 1481 and 1483, influenced by the ongoing Hook and Cod wars in the neighbouring County of Holland. It was also a battle for control over Utrecht between the Dukes of Burgundy in the person of ruling Bishop David of Burgundy, and the Duchy of Cleves, which sought to replace him with Engelbert of Cleves.",Second Utrecht Civil War,1481-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2268620,,,,https://en.wikipedia.org/wiki/Utrecht_war_of_1481–83
http://commons.wikimedia.org/wiki/Special:FilePath/Treaty%20of%20Dovydi%C5%A1k%C4%97s%20between%20Jogaila%20and%20Order.png,"The Lithuanian Civil War of 1381–1384 was the first struggle for power between the cousins Jogaila, Grand Duke of Lithuania and later King of Poland, and Vytautas the Great. It began after Jogaila signed the Treaty of Dovydiškės with the Teutonic Knights which was aimed against his uncle Kęstutis, father of Vytautas. Kęstutis briefly seized power in the Grand Duchy, but was betrayed by adherents of Jogaila primarily from Vilnius. During negotiations for a truce Kęstutis and Vytautas were arrested and transported to the Kreva Castle. Kęstutis died there a week later but Vytautas managed to escape and then sought an alliance with the Teutonic Knights. Subsequently their joint forces raided Lithuanian lands. Eventually the cousins were reconciled as Jogaila needed internal stability in anticipation of negotiations with the Grand Duchy of Moscow and the Kingdom of Poland regarding the possible Christianization of Lithuania. The war did not settle the power struggle; it continued during the next Lithuanian Civil War (1389–1392) which was resolved by the signing of the Ostrów Agreement. After more than ten years of struggle, Vytautas finally became the Grand Duke of Lithuania and ruled the country for thirty-eight years.",Lithuanian Civil War of 1381–1384,1384-07-01T00:00:00Z,http://www.wikidata.org/entity/Q549605,,,,https://en.wikipedia.org/wiki/Lithuanian_Civil_War_(1381–1384)
http://commons.wikimedia.org/wiki/Special:FilePath/Canal%20Vena%20in%20Chioggia.jpg,"The War of Chioggia (Italian: Guerra di Chioggia) was a conflict between the Republic of Genoa and the Republic of Venice which lasted from 1378 to 1381, from which Venice emerged triumphant. It was the last major conflict of the Venetian–Genoese Wars.
The war had mixed results. Venice and her allies won the war against their rival Italian states, but lost the war against King Louis the Great of Hungary, which resulted in the Hungarian conquest of the Dalmatian city-states.",War of Chioggia,1378-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1074467,,,"['Republic of Venice', ' Republic of Genoa']",https://en.wikipedia.org/wiki/War_of_Chioggia
http://commons.wikimedia.org/wiki/Special:FilePath/Guadeloupe%20map.png,"The Invasion of Guadeloupe was a British amphibious operation fought between 28 January and 6 February 1810 over control of the Caribbean island of Guadeloupe during the Napoleonic Wars. The island was the final remaining French colony in the Americas, following the systematic invasion and capture of the others during 1809 by British forces. During the Napoleonic Wars, the French colonies had provided protected harbours for French privateers and warships, which could prey on the numerous British trade routes in the Caribbean and then return to the colonies before British warships could react. In response, the British instituted a blockade of the islands, stationing ships off every port and seizing any vessel that tried to enter or leave. With trade and communication made dangerous by the British blockade squadrons, the economies and morale of the French colonies began to collapse, and in the summer of 1808 desperate messages were sent to France requesting help.
Despite repeated efforts, the French Navy failed to reinforce and resupply the garrison, as their ships were intercepted and defeated either in European waters or in the Caribbean itself. The British had intercepted a number of these messages, and launched a series of successful invasions during 1809, until Guadeloupe was the only French colony remaining. A British expeditionary force landed on 28 January 1810, and found that much of the island's militia garrison had deserted. Advancing from two landing beaches on opposite sides of the island, they were able to rapidly push inland. It was not until they reached Beaupère–St. Louis Ridge outside the capital Basse-Terre that the expeditionary force faced strong opposition, but in a battle lasting for most of 3 February, the French were defeated and driven back. The island's commander, Jean Augustin Ernouf, began surrender negotiations the following day.",Invasion of Guadeloupe,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6059656,,,,https://en.wikipedia.org/wiki/Invasion_of_Guadeloupe_(1810)
